tx_err_x,tx_err_y,tx_err_px
886.71564,24.835754,887.06335
12.044434,22.249634,25.300486
233.43073,15.317657,233.93275
19.884888,3.591156,20.206562
40.73883,9.297699,41.786358
298.49237,1.7825317,298.4977
29.559692,5.610779,30.087477
109.442505,22.91452,111.81564
203.51276,19.89856,204.48323
554.65204,12.212921,554.7865
21.67157,8.930481,23.439507
44.615295,1.4829407,44.639935
0.6048584,4.2720947,4.3147016
157.17737,4.7961426,157.25053
34.240723,0.9310913,34.25338
4.3930664,4.7790527,6.491408
15.410339,8.891541,17.791517
9.279724,9.217133,13.079328
4.9034424,3.7874756,6.195863
14.157593,2.3668518,14.354074
576.8999,2.9466553,576.9074
714.58374,10.366882,714.65894
603.67303,4.361206,603.6888
352.43243,5.5670166,352.4764
161.974,6.785095,162.11604
758.9991,3.8624573,759.0089
113.39404,8.86792,113.740265
109.51581,9.207977,109.90222
28.316833,6.5087585,29.05524
291.5985,9.782928,291.76257
5.3984375,17.082031,17.914768
39.696533,26.331146,47.635532
527.4747,10.756348,527.58435
108.04932,2.1794128,108.07129
1016.9513,25.598969,1017.27344
120.61969,26.421356,123.479546
45.452026,4.2549744,45.650757
190.45264,5.179718,190.52306
11.80365,9.805176,15.3449545
705.97656,18.692017,706.224
46.000183,16.090607,48.733196
50.99829,34.91623,61.805897
395.7044,14.985565,395.98807
504.64243,14.176086,504.84152
192.21735,4.5798035,192.2719
651.22296,15.284363,651.4023
634.9457,3.8019714,634.95703
628.4806,0.9266052,628.48126
30.486938,21.13443,37.096058
61.08319,17.103241,63.43246
12.507446,26.856476,29.626112
80.867065,10.693085,81.57098
20.974304,4.5390625,21.459835
44.11676,0.65148926,44.12157
247.59387,7.452759,247.70601
161.34167,20.631226,162.65543
791.4426,12.977753,791.549
34.031128,7.812042,34.916267
403.09784,4.3681335,403.12152
217.92676,10.212616,218.16592
14.376404,1.3677673,14.441321
506.87646,4.921173,506.90036
273.52374,21.40686,274.36014
85.53369,2.9786377,85.58554
277.68927,3.711609,277.71405
533.849,2.4670105,533.8547
610.32904,12.707184,610.4613
21.14264,18.98999,28.418848
490.4576,15.653778,490.70737
367.87195,17.869476,368.3057
404.97974,3.390564,404.99396
330.81195,13.434662,331.08463
116.55011,4.7148438,116.64543
191.52563,8.811798,191.72824
116.77783,7.264618,117.00358
42.94043,2.17984,42.995724
82.46948,10.055542,83.08025
90.93872,11.083954,91.61171
614.1639,0.9594116,614.1646
18.564026,22.016754,28.79862
249.61829,18.733002,250.32022
465.1548,7.793274,465.22006
459.43652,8.224915,459.51016
309.2345,1.9831238,309.24084
441.73578,26.355408,442.5213
141.49335,34.277985,145.58623
784.0819,0.8930664,784.0824
8.159302,21.692535,23.176289
39.541016,1.2103271,39.559536
241.6203,3.9336853,241.65231
16.282288,4.2397766,16.825237
138.97272,13.024261,139.58168
105.31714,8.907562,105.69316
236.1289,1.7135315,236.13512
9.939514,7.2665405,12.312455
7.2807007,19.830414,21.124723
147.44086,10.9175415,147.84451
615.25024,4.634308,615.2677
356.3462,4.5524597,356.37527
125.61865,38.698822,131.44446
71.62958,17.163635,73.65723
15.26416,46.324036,48.77408
181.45819,24.106873,183.05249
14.344177,14.302551,20.256317
495.7278,29.382965,496.59784
226.15588,13.764862,226.5744
29.445068,19.415527,35.270027
325.31506,0.37393188,325.31528
182.37225,4.6749268,182.43217
140.61786,2.1160583,140.63379
326.93933,16.780151,327.36966
55.193787,15.858551,57.42689
29.750854,8.950684,31.068121
771.28314,8.195343,771.3267
28.82904,23.146881,36.971497
805.647,23.50647,805.98987
107.76367,7.6777954,108.036835
274.14465,0.5592346,274.14523
58.983948,3.1586304,59.068462
306.65448,19.57547,307.27866
55.641785,31.63977,64.00846
21.547058,20.774628,29.930935
23.29895,16.971283,28.824738
32.73053,1.9429932,32.78815
27.246216,2.4809265,27.358932
133.6748,1.8301697,133.68733
125.453125,19.024323,126.8874
211.7135,13.1241455,212.11989
317.80054,18.829529,318.35788
112.27643,26.271545,115.309105
759.2546,37.904846,760.20013
65.60419,40.519043,77.108376
91.802246,14.096558,92.87823
119.16089,2.2903442,119.1829
23.464172,5.0227356,23.995733
83.22577,14.5347595,84.48543
183.90942,19.667664,184.95808
99.94873,20.820251,102.09423
21.730713,0.5171814,21.736866
446.862,1.2081299,446.86362
370.39703,11.216675,370.56683
382.52356,16.589264,382.88312
18.141724,37.003357,41.211292
82.18683,12.954315,83.2015
35.12024,8.216736,36.068626
4.124695,19.124725,19.564465
316.6048,33.597687,318.38248
21.900269,0.54940796,21.90716
10.700989,1.7363586,10.840945
369.94043,22.346832,370.61475
156.35352,20.329803,157.66966
235.32349,0.23730469,235.32361
34.883545,7.4424133,35.668633
222.19794,28.247345,223.98624
534.07947,11.218903,534.19727
133.20886,11.893097,133.73872
85.29291,7.411438,85.6143
920.5544,25.997467,920.9214
84.14203,1.3705139,84.15319
8.342163,17.260376,19.17061
75.51483,2.3541565,75.55151
15.445984,4.9694824,16.225725
25.740356,8.421356,27.082932
40.40515,46.923492,61.922455
0.13287354,24.941345,24.941698
1.8406372,12.89624,13.026932
218.76196,2.9445496,218.78178
66.95868,4.284149,67.0956
11.976807,17.722595,21.39005
9.353027,15.964203,18.502295
30.284119,7.000641,31.082743
21.954895,19.277466,29.217087
439.43134,20.271606,439.89868
63.883606,8.545105,64.45257
22.260254,2.3619385,22.38521
50.493652,25.96051,56.77638
176.44092,18.491943,177.4073
346.44153,26.878113,347.4826
38.51367,21.880371,44.295074
631.6517,0.32318115,631.65173
586.6719,9.894989,586.7553
9.615601,18.333954,20.702503
60.60486,20.49881,63.97773
173.17871,25.920105,175.10773
46.242554,9.848633,47.279694
20.392395,8.102142,21.942982
221.59058,33.662415,224.13286
99.279724,29.034088,103.43811
138.09625,19.001617,139.3974
800.84406,11.504669,800.9267
103.898315,13.844971,104.81672
856.58307,1.5228577,856.5844
258.32635,3.5648804,258.35095
211.5675,17.456696,212.28647
223.97461,8.076813,224.1202
15.99939,9.806793,18.765757
86.39502,1.9321594,86.416626
96.51544,6.6453247,96.74394
99.31647,11.326355,99.96023
428.59814,11.024353,428.7399
343.60187,2.2190857,343.60904
16.694946,40.202667,43.53132
535.4754,11.04129,535.58923
494.04803,38.839996,495.5724
520.94995,0.16333008,520.94995
136.61908,10.568054,137.0272
191.54889,13.58017,192.02968
93.54797,13.645752,94.53798
963.19543,10.011719,963.2475
84.975586,7.0692444,85.26913
336.9995,16.090607,337.38342
49.001038,5.1913757,49.27527
100.70416,11.021942,101.305534
683.35754,1.6772156,683.3596
517.21765,3.589447,517.2301
483.22296,6.366791,483.2649
463.94476,2.8115845,463.95328
33.52008,8.853821,34.66967
609.4878,10.572235,609.57947
622.9168,16.585236,623.1376
665.50714,22.685272,665.8937
644.8672,26.957886,645.4304
26.02539,1.5668945,26.072517
43.116455,21.146149,48.02279
87.407715,16.37033,88.927475
17.341736,21.621552,27.716913
509.44266,1.0880127,509.44382
576.0299,4.0776978,576.0444
386.9015,27.157227,387.85342
134.92706,1.295044,134.93327
35.37732,10.284241,36.841827
15.123535,34.71158,37.86311
512.5253,10.507507,512.63306
834.467,7.9325867,834.5047
99.68994,16.105347,100.982506
410.1516,21.292511,410.70392
26.32837,22.963043,34.935432
856.8561,4.7894287,856.86945
150.54211,0.790802,150.54419
7.1289673,5.9110413,9.260809
403.97937,13.454193,404.20334
23.18805,2.4186401,23.313847
162.54938,10.65918,162.89848
374.47504,15.959076,374.81494
29.222717,2.643341,29.342026
68.93921,22.591064,72.54633
6.470154,14.0191345,15.440175
31.937073,19.01007,37.166645
634.8364,6.967804,634.8747
544.43567,21.57962,544.86316
22.618591,24.678375,33.475708
574.8458,19.682983,575.1827
38.765503,2.9708252,38.87917
314.26428,7.529907,314.3545
633.5071,4.553192,633.52344
373.9181,16.940979,374.30167
257.83948,11.995911,258.11838
733.45874,1.7618408,733.4609
465.62097,2.0117188,465.6253
658.7187,4.2397766,658.7323
45.02661,18.682373,48.748608
316.68158,7.9161377,316.78052
73.12872,12.1579895,74.1325
397.94086,4.293274,397.96402
154.28174,3.9770813,154.333
173.44147,0.018188477,173.44147
588.2512,4.2821655,588.2668
157.3457,28.14566,159.8432
194.37994,3.0296326,194.40355
352.62933,2.3006287,352.63684
21.2641,0.24450684,21.265505
119.542114,4.6265564,119.631615
870.65686,4.393524,870.66797
20.272156,0.64956665,20.28256
551.15625,2.865509,551.1637
305.55457,10.309326,305.72842
14.313477,1.6078491,14.403499
232.62799,7.6470947,232.75365
669.61816,12.023956,669.72614
56.060425,4.02713,56.204884
169.8053,22.783875,171.32701
58.25049,3.995636,58.387367
1.2825317,9.185699,9.274803
516.8298,5.3117676,516.85706
184.35315,14.588898,184.92949
390.76404,7.18515,390.83008
140.14587,7.366913,140.33936
169.98303,3.7771301,170.025
41.34546,3.722168,41.51267
147.64056,11.822845,148.11319
27.549011,7.8934937,28.65755
199.29956,18.953094,200.19875
151.2688,19.855713,152.56638
26.24591,35.170044,43.88371
583.6748,8.7659,583.74066
42.45343,16.052185,45.386852
171.71423,24.02353,173.38658
415.80127,15.857361,416.10355
297.27606,13.3914795,297.5775
51.254517,21.060059,55.412556
373.60284,14.756714,373.89417
517.80225,10.132935,517.90137
12.839111,20.125488,23.872118
2.536499,15.922119,16.122894
123.22699,25.434113,125.824425
112.90967,8.769379,113.2497
13.94812,17.848083,22.651802
32.730347,15.335083,36.144714
229.86163,11.117126,230.13031
580.39703,24.09674,580.89703
904.4774,20.552887,904.7109
175.14203,27.095459,177.22554
145.81311,25.834412,148.08403
819.8808,23.48993,820.2172
19.12378,31.015564,36.4374
94.394226,25.670502,97.82251
121.90149,24.221497,124.28457
481.70004,16.098755,481.969
29.939209,17.392853,34.62467
594.6467,15.3758545,594.84546
153.32214,15.099121,154.06383
23.115784,21.292084,31.427572
401.19763,24.28482,401.93195
599.0792,3.644043,599.0903
29.210144,27.746399,40.287655
862.2939,22.274384,862.58154
40.445923,14.106628,42.835377
378.1421,1.3705139,378.14456
32.65753,4.3792114,32.94984
32.48517,18.453125,37.36046
576.5534,10.913788,576.65674
123.74097,12.385956,124.359314
80.40637,29.088348,85.50623
7.1332397,55.657623,56.11287
29.840027,57.48404,64.7676
34.238403,57.440308,66.87045
24.95868,55.80774,61.1346
13.023499,28.621948,31.445627
365.3537,21.909607,366.01004
112.71564,7.000641,112.93282
9.954895,1.4423218,10.058838
368.43164,21.263062,369.0447
93.1167,32.325623,98.56808
480.26086,5.335205,480.2905
104.507935,6.1446533,104.688416
351.55908,1.3249512,351.56158
853.4425,17.708588,853.6262
289.51343,3.8808594,289.53943
57.348022,3.2953491,57.442623
48.672546,3.9506836,48.83262
748.385,7.4272766,748.4219
472.60425,16.535187,472.89343
19.17743,6.1032104,20.125183
49.24164,27.682678,56.489555
88.393005,16.668762,89.950935
302.5896,5.918274,302.64746
329.2804,3.2728271,329.29666
334.09564,16.66864,334.5112
135.1579,2.3668518,135.17862
264.8999,3.9891052,264.92993
379.5821,20.275879,380.12323
529.6724,14.270203,529.8646
98.56787,5.5670166,98.72495
450.97437,6.785095,451.0254
631.9988,13.770386,632.1488
532.3937,0.9418335,532.39453
20.516174,40.91461,45.770283
116.31616,18.262115,117.74104
969.5985,12.014709,969.673
112.60089,7.688843,112.8631
58.695007,20.385742,62.13439
39.524353,12.032715,41.31538
466.95227,14.664276,467.18246
261.9497,9.7456665,262.13092
35.619385,3.3034668,35.772243
41.54889,9.208923,42.55719
441.548,0.76568604,441.54868
380.8046,15.956055,381.13873
75.97656,13.01358,77.083015
164.99823,6.182678,165.11403
161.00049,7.173218,161.1602
536.7034,1.1140442,536.7046
242.64307,9.604431,242.83307
237.21637,30.341034,239.14888
426.222,1.5603943,426.22485
620.94507,2.1434326,620.9488
34.48059,4.8902283,34.82564
242.51215,13.208313,242.87157
114.082886,17.103241,115.35782
472.50677,14.966766,472.74374
340.13324,16.638458,340.53995
312.02472,3.387085,312.0431
81.11713,5.605438,81.31057
421.59387,17.361755,421.9512
32.658875,8.1032715,33.649147
210.44104,18.728882,211.27281
97.03015,26.637512,100.62012
81.901794,9.323181,82.43073
188.92706,13.184784,189.38657
84.37756,6.5594482,84.63214
24.124573,20.840057,31.879507
1.5249634,19.425049,19.484816
854.532,34.685272,855.23566
83.69061,22.05075,86.54684
347.849,29.219696,349.0741
358.32904,8.100098,358.4206
107.856384,10.734863,108.38928
422.54272,26.95221,423.40143
258.12866,8.883209,258.28146
426.97906,16.42633,427.29492
30.188416,22.235596,37.493496
42.54944,34.917908,55.042847
26.524658,20.701508,33.64684
54.22119,23.11792,58.943836
71.05957,21.00531,74.09916
22.469482,11.742096,25.352602
18.061646,4.769348,18.68073
626.1639,9.876984,626.2418
87.565,18.053131,89.40663
74.38165,13.779022,75.647156
313.8468,11.755798,314.0669
11.435242,7.628418,13.746182
75.17944,1.5013123,75.194435
45.8692,1.9840088,45.91209
273.34784,33.510284,275.39423
339.11737,19.389526,339.67123
295.93732,10.594543,296.1269
45.646057,15.431244,48.183876
92.6286,19.649902,94.689896
223.78644,8.49231,223.94753
48.718567,12.252594,50.23569
310.2348,0.99279785,310.2364
132.2655,22.391815,134.14752
240.4942,11.300171,240.75954
773.0823,10.0052185,773.14703
25.840088,2.867035,25.998655
285.45935,6.7158203,285.53833
178.37775,5.974243,178.47777
208.28235,15.139099,208.83182
445.02597,18.682373,445.41794
765.68317,16.83368,765.86816
620.8707,34.947083,621.8535
44.93921,18.164795,48.47156
184.27979,6.950348,184.41081
101.56012,5.963562,101.73506
696.74915,6.61615,696.7806
323.65454,28.33191,324.89224
139.61938,17.89151,140.76106
484.6293,14.190369,484.837
268.7365,14.6185,269.13382
209.54211,13.208588,209.95801
174.65686,16.284363,175.41437
40.272766,5.6035156,40.660732
449.8454,3.078827,449.85593
12.443481,52.914276,54.35771
452.31348,33.314484,453.5387
16.628052,22.51004,27.985603
8.381836,23.913696,25.340088
707.9402,21.73413,708.27374
696.8069,16.848877,697.01056
692.74994,14.89502,692.91003
19.282532,10.177124,21.803438
171.17163,34.046265,174.52472
19.35205,23.50647,30.447596
341.2359,22.047058,341.9474
23.144958,15.294098,27.741638
153.98364,10.094391,154.31416
52.65399,12.639709,54.149837
847.6419,22.722198,847.9464
12.548035,22.75644,25.986702
95.29895,22.915619,98.01538
15.730896,12.919952,20.35648
15.754089,13.372406,20.664282
479.6742,7.086334,479.72653
28.45288,11.098206,30.540737
613.2854,19.068481,613.5817
120.8009,9.911957,121.20687
605.2767,8.436432,605.33545
608.7455,15.115753,608.9331
8.60321,0.105163574,8.603853
34.197815,11.664703,36.132477
136.16248,19.134033,137.5003
20.463196,20.876068,29.232733
347.77393,22.461945,348.49857
420.9104,14.713684,421.1675
18.947754,15.8663025,24.713497
550.268,13.35434,550.43005
200.86005,23.006805,202.17337
547.6029,14.188812,547.7867
159.5232,0.25439453,159.52339
78.141785,14.214294,79.42408
27.188477,14.936127,31.020979
17.881348,22.499573,28.739752
32.124146,16.152588,35.95646
418.6048,0.09075928,418.6048
47.90088,1.5397644,47.92562
59.701355,2.2272644,59.742886
37.93976,2.5309753,38.024086
34.354797,23.301971,41.511852
206.6778,14.108795,207.1588
3.1171265,10.392731,10.85013
15.801331,13.385468,20.708761
12.079468,7.606598,14.274939
24.789856,5.948761,25.493622
349.2929,3.486847,349.3103
203.55536,14.106628,204.04358
514.85956,9.527771,514.9477
15.342407,9.33316,17.958212
74.51453,16.225677,76.26065
561.55426,25.776733,562.14557
114.73999,24.275635,117.27989
217.59485,9.271454,217.79228
834.1348,8.097656,834.17413
15.841248,29.740967,33.69674
6.2390137,10.871765,12.534775
35.960205,4.632324,36.25734
31.021667,6.8232727,31.7632
73.35242,19.927826,76.011154
40.715576,15.918182,43.716663
38.045044,0.45199585,38.04773
253.43134,7.3915405,253.53911
42.115723,5.572937,42.48284
542.2615,10.289154,542.3591
493.50757,11.098602,493.63235
18.440247,20.473755,27.5539
136.44153,13.006592,137.06007
8.486023,26.83435,28.144182
76.34839,17.16687,78.25457
144.32776,5.958313,144.4507
13.384094,8.426056,15.815574
311.60455,11.207825,311.80606
222.177,9.750092,222.39084
22.240662,1.9214172,22.323505
18.391724,3.7886658,18.777899
95.590576,50.506104,108.11302
577.281,23.088684,577.74255
91.90442,27.91919,96.05157
199.84369,16.458618,200.5203
575.10205,14.836395,575.2934
436.41595,32.238068,437.60507
1.3266602,26.354004,26.387375
766.43243,3.3505554,766.43976
679.02637,8.766876,679.08295
7.9987183,1.8806763,8.216839
84.605896,3.0217896,84.65984
69.51642,6.2358093,69.79554
53.315186,3.3991394,53.423435
261.40186,7.0607605,261.4972
526.60284,3.2105103,526.6127
46.694946,6.5142517,47.14715
502.47626,7.7841797,502.53656
148.04865,18.032715,149.14282
334.049,17.671783,334.5161
859.38086,22.458832,859.67426
240.45117,20.51593,241.32481
25.549316,8.691803,26.987312
277.80426,5.8415833,277.86566
21.97461,39.766266,45.433903
478.9989,21.044556,479.46097
478.9989,21.044708,479.46097
15.29657,1.1140442,15.337084
488.35657,3.659027,488.37027
97.21765,17.217834,98.73057
14.222595,13.450104,19.575176
39.945374,12.051361,41.723713
10.480652,23.715698,25.928331
625.4873,8.2543335,625.54175
26.916199,13.139618,29.95215
505.4932,13.975311,505.68634
43.134216,5.7391357,43.514347
14.02533,13.456604,19.436821
429.88324,14.52298,430.12848
568.4061,33.21402,569.3757
537.6593,8.1032715,537.72034
825.442,13.774933,825.55695
42.968506,38.527252,57.71171
876.0994,32.112274,876.68774
232.07324,36.9653,234.99876
195.6217,19.439545,196.58522
17.875427,3.006012,18.126417
168.52472,1.5910034,168.53223
138.46692,10.892883,138.89471
433.3097,20.555267,433.79697
37.151306,24.265747,44.373936
37.672913,6.1183167,38.166504
402.14355,5.118469,402.17612
317.54175,32.896545,319.2412
384.12866,40.589844,386.2672
193.02155,18.408142,193.89734
38.8125,24.217377,45.74813
513.45184,12.128845,513.59503
18.523987,9.023346,20.604826
70.22241,18.16394,72.53355
423.0609,10.105957,423.18158
184.52948,5.1015625,184.59999
485.06134,16.037903,485.32642
397.83545,21.766693,398.43045
833.4359,3.1912842,833.442
153.61829,4.8614807,153.69519
41.153503,12.747223,43.082508
81.436646,18.132812,83.43097
24.821838,18.34497,30.865217
393.86926,5.947571,393.91418
97.34717,21.620605,99.71921
69.11737,7.4997864,69.52307
220.06262,6.630951,220.1625
27.354248,21.37555,34.71554
853.3727,15.687408,853.5169
